date,end,delta,delta_ratio,isup,avrage,high,low,volume,transation_value,total_value
2006-08-02,1295.11,7.75,0.6,0,1281.92,1295.11,1277.31,156721,2426188,6.35E+08
2006-08-01,1287.36,-10.46,-0.81,1,1296.71,1306.91,1286.43,186835,2671683,6.31E+08
2006-07-31,1297.82,0.75,0.06,0,1313.91,1316.12,1297.82,173375,2642915,6.36E+08
2006-07-28,1297.07,0.8,0.06,0,1293.02,1301.69,1292.52,194446,2325582,6.36E+08
2006-07-27,1296.27,17.19,1.34,0,1280.65,1299.8,1277.19,208570,2950104,6.35E+08
2006-07-26,1279.08,-0.69,-0.05,1,1284.59,1286.22,1277.08,152766,2027916,6.27E+08
2006-07-25,1279.77,16.42,1.3,0,1278.27,1287.48,1276.59,195200,2591015,6.27E+08
2006-07-24,1263.35,-7.98,-0.63,1,1258.87,1267.63,1245.98,155834,2201290,6.19E+08
2006-07-21,1271.33,-1.97,-0.15,1,1260.25,1271.58,1259.32,180752,2024548,6.23E+08
2006-07-20,1273.3,39.65,3.21,0,1264.03,1273.42,1260.89,212461,2975430,6.24E+08
2006-07-19,1233.65,0.23,0.02,0,1236.26,1244.58,1231.05,178604,2234486,6.04E+08
2006-07-18,1233.42,-21.71,-1.73,1,1241.57,1243.58,1233.08,188801,2452594,6.04E+08
2006-07-14,1255.13,-29.89,-2.33,1,1261.24,1261.24,1246.65,197529,2808581,6.14E+08
2006-07-13,1285.02,-11.67,-0.9,1,1283.83,1299.07,1273.13,186872,2841574,6.29E+08
2006-07-12,1296.69,-3.75,-0.29,1,1302.99,1311.27,1291.61,200706,2959442,6.35E+08
2006-07-11,1300.44,1.15,0.09,0,1296.06,1301.95,1289.12,185853,2667766,6.37E+08
2006-07-10,1299.29,25.36,1.99,0,1265.58,1299.41,1260.75,215415,2985804,6.37E+08
2006-07-07,1273.93,9.97,0.79,0,1274.25,1278.94,1267.99,191852,2552052,6.25E+08
2006-07-06,1263.96,-15.89,-1.24,1,1270.82,1277.32,1255.02,180430,2482213,6.20E+08
2006-07-05,1279.85,-6.07,-0.47,1,1260.69,1286.47,1259.62,192705,2403154,6.28E+08
2006-07-04,1285.92,-8.69,-0.67,1,1304.45,1305.67,1285.26,190721,2491482,6.31E+08
2006-07-03,1294.61,-0.54,-0.04,1,1294.57,1298.04,1284.63,181039,2589571,6.34E+08
2006-06-30,1295.15,32.13,2.54,0,1290.37,1295.43,1287.15,227000,3686107,6.33E+08
2006-06-29,1263.02,24.31,1.96,0,1247.8,1267.9,1247.8,205096,2956218,6.17E+08
2006-06-28,1238.71,-8.83,-0.71,1,1226.59,1238.74,1223.11,165952,2368689,6.05E+08
2006-06-27,1247.54,9.49,0.77,0,1245.44,1253.41,1242.68,196453,2734636,6.09E+08
2006-06-26,1238.05,9.43,0.77,0,1227,1239.54,1221.65,225967,3374394,6.05E+08
2006-06-23,1228.62,-10.21,-0.82,1,1226.27,1228.96,1210.99,187620,2360778,6.00E+08
2006-06-22,1238.83,11.64,0.95,0,1246.19,1248.28,1236.15,227952,3218545,6.05E+08
2006-06-21,1227.19,1.36,0.11,0,1229.29,1232.63,1216.1,188199,2317607,5.99E+08
2006-06-20,1225.83,-25.84,-2.06,1,1244.5,1244.56,1221.13,201142,2753938,5.99E+08
2006-06-19,1251.67,-10.52,-0.83,1,1254.59,1260.22,1242.2,166262,2198739,6.11E+08
2006-06-16,1262.19,42.79,3.51,0,1246.11,1264.87,1245.81,234036,3570367,6.16E+08
2006-06-15,1219.4,-2.33,-0.19,1,1232.72,1239.86,1213.09,196280,2909097,5.95E+08
2006-06-14,1221.73,17.87,1.48,0,1194.46,1230.02,1192.09,210748,3276799,5.96E+08
2006-06-13,1203.86,-35.98,-2.9,1,1215.55,1218.39,1201.6,189713,3224018,5.87E+08
2006-06-12,1239.84,4.19,0.34,0,1229.96,1239.84,1219.18,194882,2711756,6.05E+08
2006-06-09,1235.65,12.52,1.02,0,1236.8,1240.05,1217.76,230379,3340518,6.03E+08
2006-06-08,1223.13,-43.71,-3.45,1,1259.39,1262.36,1223.13,272299,4102284,5.97E+08
2006-06-07,1266.84,-34.78,-2.67,1,1273.07,1279.27,1262.87,243226,3401199,6.18E+08
2006-06-05,1301.62,-7.42,-0.57,1,1315.77,1315.77,1295.59,207499,2609801,6.35E+08
2006-06-02,1309.04,13.95,1.08,0,1312.77,1314.77,1285.43,248487,3320158,6.38E+08
2006-06-01,1295.09,-22.61,-1.72,1,1308.44,1319.05,1294.92,238046,3379351,6.32E+08
2006-05-30,1317.7,-11.52,-0.87,1,1329.4,1330.6,1311.3,219732,3291972,6.42E+08
2006-05-29,1329.22,6.79,0.51,0,1333.59,1340.33,1327.53,224009,2657120,6.48E+08
2006-05-26,1322.43,26.67,2.06,0,1315.1,1326.34,1312.75,235587,3455548,6.45E+08
2006-05-25,1295.76,-37.62,-2.82,1,1333.63,1333.65,1295.47,213557,3235688,6.32E+08
2006-05-24,1333.38,3.52,0.26,0,1325.94,1335.09,1303.67,249758,3783932,6.51E+08
2006-05-23,1329.86,-8.73,-0.65,1,1323.98,1334.85,1314.59,256195,3800533,6.49E+08
2006-05-22,1338.59,-33.7,-2.46,1,1375.95,1376.08,1338.37,244384,3232962,6.53E+08
2006-05-19,1372.29,7.14,0.52,0,1364.18,1372.29,1346.31,291358,3482721,6.70E+08
2006-05-18,1365.15,-36.32,-2.59,1,1360.76,1366.78,1356.04,355783,3911213,6.67E+08
2006-05-17,1401.47,19.36,1.4,0,1386.93,1403.68,1386.93,270248,3829181,6.84E+08
2006-05-16,1382.11,-31.87,-2.25,1,1415.81,1416.45,1373.52,285855,4439085,6.75E+08
2006-05-15,1413.98,-31.22,-2.16,1,1424.58,1424.58,1406.88,250685,3936334,6.91E+08
2006-05-12,1445.2,-19.5,-1.33,1,1448.57,1454.14,1429.92,260776,3755880,7.06E+08
2006-05-11,1464.7,13.61,0.94,0,1448.3,1464.7,1445.86,273370,3879723,7.15E+08
2006-05-10,1451.09,0.65,0.04,0,1449.72,1455.83,1441.81,270624,3611912,7.08E+08
2006-05-09,1450.44,-1.79,-0.12,1,1452.01,1461.2,1446.8,275914,3993741,7.08E+08
2006-05-08,1452.23,11.21,0.78,0,1459.39,1461.05,1449.75,257203,4233417,7.09E+08
2006-05-04,1441.02,5.85,0.41,0,1436.6,1441.46,1424.72,266810,4196351,7.04E+08
2006-05-03,1435.17,0.27,0.02,0,1440.85,1453.5,1435.16,301940,4722115,7.01E+08
2006-05-02,1434.9,15.17,1.07,0,1419.64,1435,1408.8,296678,4840120,7.01E+08
2006-04-28,1419.73,-32.8,-2.26,1,1443.63,1443.63,1413.7,328120,4588169,6.93E+08
2006-04-27,1452.53,1.31,0.09,0,1455.09,1458.67,1446.37,363521,4656612,7.09E+08
2006-04-26,1451.22,20.07,1.4,0,1433.38,1451.22,1430.74,312334,3898796,7.09E+08
2006-04-25,1431.15,0.21,0.01,0,1426.68,1441.72,1419.64,313969,4235087,6.99E+08
2006-04-24,1430.94,-20.37,-1.4,1,1448.04,1448.04,1425.75,291169,4056670,6.99E+08
2006-04-21,1451.31,17.16,1.2,0,1441.11,1458.35,1437.7,381811,4870646,7.08E+08
2006-04-20,1434.15,-3.69,-0.26,1,1439.78,1445.2,1430.92,368822,4448484,7.00E+08
2006-04-19,1437.84,10.84,0.76,0,1445.77,1450.93,1434.87,409369,5355457,7.02E+08
2006-04-18,1427,4.37,0.31,0,1415.76,1432.9,1415.14,321896,3841569,6.96E+08
2006-04-17,1422.63,-10.09,-0.7,1,1435.16,1436.65,1416.92,336628,3432301,6.94E+08
2006-04-14,1432.72,27,1.92,0,1410.49,1434.68,1405.46,339442,4442574,6.99E+08
2006-04-13,1405.72,22.13,1.6,0,1384.03,1405.72,1382.55,306708,3917739,6.85E+08
2006-04-12,1383.59,-2.49,-0.18,1,1375.84,1384.21,1372.24,294012,3069592,6.75E+08
2006-04-11,1386.08,-12.21,-0.87,1,1395.27,1397.46,1373.25,314823,4251665,6.76E+08
2006-04-10,1398.29,-4.07,-0.29,1,1394.64,1402.3,1391.66,316159,3227210,6.82E+08
2006-04-07,1402.36,5.36,0.38,0,1397.04,1402.36,1390.63,336346,3740606,6.84E+08
2006-04-06,1397,8.23,0.59,0,1397.51,1406.03,1388.74,425051,4011034,6.82E+08
2006-04-05,1388.77,3.13,0.23,0,1390.27,1395.64,1383.39,387920,3940776,6.78E+08
2006-04-04,1385.64,5.89,0.43,0,1380.49,1388.99,1374.84,392032,4384995,6.76E+08
2006-04-03,1379.75,20.15,1.48,0,1362.35,1381.67,1361.14,347087,3867217,6.73E+08
2006-03-31,1359.6,21.46,1.6,0,1338.5,1360.13,1337.35,314760,3780237,6.63E+08
2006-03-30,1338.14,5.42,0.41,0,1339.11,1342.66,1332.18,294954,2777962,6.52E+08
2006-03-29,1332.72,1.41,0.11,0,1319.24,1337.08,1314.63,388501,2912267,6.50E+08
2006-03-28,1331.31,0.97,0.07,0,1327.66,1334.12,1322.12,359740,2943373,6.49E+08
2006-03-27,1330.34,9.11,0.69,0,1317.46,1335.25,1317.25,323596,3241472,6.49E+08
2006-03-24,1321.23,8.97,0.68,0,1311.88,1321.23,1302.47,368497,3309430,6.44E+08
2006-03-23,1312.26,2.43,0.19,0,1321.4,1327.42,1300.44,333041,3395691,6.40E+08
2006-03-22,1309.83,-26.82,-2.01,1,1326.74,1326.74,1306.07,306299,3412417,6.39E+08
2006-03-21,1336.65,-10.04,-0.75,1,1347.3,1348.2,1335.45,289596,2623402,6.52E+08
2006-03-20,1346.69,5.57,0.42,0,1339.73,1350.02,1335.22,320751,2611666,6.57E+08
2006-03-17,1341.12,5.14,0.38,0,1331.38,1342.83,1320.54,277188,2746947,6.54E+08
2006-03-16,1335.98,2,0.15,0,1340.58,1347.13,1332.55,314017,3132997,6.52E+08
2006-03-15,1333.98,7.68,0.58,0,1337.21,1342.44,1332.53,356087,3408518,6.51E+08
2006-03-14,1326.3,-11.98,-0.9,1,1339.69,1340.35,1316.47,348694,3244099,6.45E+08
2006-03-13,1338.28,18.21,1.38,0,1332.28,1338.5,1328.56,317901,3303990,6.50E+08
2006-03-10,1320.07,8.86,0.68,0,1315.13,1328.72,1308.74,282770,3274542,6.42E+08
2006-03-09,1311.21,-2.84,-0.22,1,1313.75,1324.21,1310.58,278388,3817859,6.37E+08
2006-03-08,1314.05,-2.62,-0.2,1,1303.58,1322.51,1296.78,316688,4111624,6.39E+08
2006-03-07,1316.67,-28.09,-2.09,1,1336.47,1336.47,1314.27,297279,3948908,6.40E+08
2006-03-06,1344.76,15.81,1.19,0,1332.71,1344.77,1324.39,300003,3565259,6.54E+08
2006-03-03,1328.95,-38.75,-2.83,1,1365.35,1367.17,1325.59,339815,4597180,6.46E+08
2006-03-02,1367.7,-3.89,-0.28,1,1377.46,1379.3,1367.68,405525,4572302,6.65E+08
2006-02-28,1371.59,-3.29,-0.24,1,1377.44,1379.71,1363.93,296105,3357407,6.66E+08
2006-02-27,1374.88,9.06,0.66,0,1365.41,1374.89,1360.46,302260,3303962,6.68E+08
2006-02-24,1365.82,4.59,0.34,0,1363.73,1366.71,1352.76,329357,3894248,6.64E+08
2006-02-23,1361.23,20.65,1.54,0,1348.51,1362.03,1346.69,341972,4264366,6.62E+08
2006-02-22,1340.58,-5.91,-0.44,1,1344.9,1356.76,1324.4,363829,4113468,6.51E+08
2006-02-21,1346.49,-1.76,-0.13,1,1350.45,1352.17,1339.2,385044,3730437,6.54E+08
2006-02-20,1348.25,15.52,1.16,0,1336.01,1357.73,1329.45,385415,4409582,6.55E+08
2006-02-17,1332.73,18.41,1.4,0,1325.49,1333.83,1315.25,283771,3787018,6.48E+08
2006-02-16,1314.32,10.48,0.8,0,1308,1320.1,1299.73,312833,4158482,6.38E+08
2006-02-15,1303.84,-24.37,-1.83,1,1342.28,1342.4,1300.76,419995,5536309,6.33E+08
2006-02-14,1328.21,7.42,0.56,0,1315.14,1330.05,1303.19,286698,3614864,6.43E+08
2006-02-13,1320.79,-14.44,-1.08,1,1338.7,1338.96,1310.37,351462,4000306,6.40E+08
2006-02-10,1335.23,13.57,1.03,0,1328.41,1338.33,1314.94,356355,4646459,6.46E+08
2006-02-09,1321.66,10.67,0.81,0,1326.87,1329.46,1313.82,348014,4540553,6.40E+08
2006-02-08,1310.99,-21.29,-1.6,1,1325.68,1344.38,1308.87,356997,4269537,6.23E+08
2006-02-07,1332.28,-9.36,-0.7,1,1340.84,1348.24,1329.6,349786,3998564,6.34E+08
2006-02-06,1341.64,8.14,0.61,0,1326.23,1342.21,1307.77,378538,4750705,6.38E+08
2006-02-03,1333.5,-40.94,-2.98,1,1357.17,1362.37,1330.68,444565,5193417,6.34E+08
2006-02-02,1374.44,-1.53,-0.11,1,1387.5,1389.55,1357.71,449617,5278882,6.54E+08
2006-02-01,1375.97,-23.86,-1.7,1,1390.43,1398.19,1366.56,469704,5444295,6.55E+08
2006-01-31,1399.83,15.27,1.1,0,1391.51,1403.3,1381.75,406454,5042177,6.66E+08
2006-01-27,1384.56,31.81,2.35,0,1369,1384.56,1363.12,469535,5385478,6.59E+08
2006-01-26,1352.75,10.16,0.76,0,1349.48,1352.84,1329.65,367817,5117291,6.44E+08
2006-01-25,1342.59,15.76,1.19,0,1339.36,1353.32,1335.8,510688,6067080,6.39E+08
2006-01-24,1326.83,29.4,2.27,0,1307.36,1328.32,1292.84,540137,5974445,6.31E+08
2006-01-23,1297.43,-27.35,-2.06,1,1307.4,1327.26,1285.63,534802,5761920,6.17E+08
2006-01-20,1324.78,-35.86,-2.64,1,1368.85,1377.59,1321.96,528395,5967918,6.31E+08
2006-01-19,1360.64,7.73,0.57,0,1357.32,1367.53,1347.97,408111,5153755,6.47E+08
2006-01-18,1352.91,-36.67,-2.64,1,1378.73,1379.46,1333.75,567080,6882183,6.44E+08
2006-01-17,1389.58,-32.21,-2.27,1,1423.76,1426.21,1389.51,473738,5602669,6.61E+08
2006-01-16,1421.79,5.51,0.39,0,1423.08,1425.05,1409.53,402104,5225619,6.76E+08
2006-01-13,1416.28,13.7,0.98,0,1397.15,1416.28,1388.15,418901,5372045,6.73E+08
2006-01-12,1402.58,8.49,0.61,0,1399.64,1411.82,1399.04,447863,5642500,6.67E+08
2006-01-11,1394.09,-2.2,-0.16,1,1394.65,1400.3,1384.27,534599,5340043,6.63E+08
2006-01-10,1396.29,-12.04,-0.85,1,1413.14,1417.84,1388.7,476500,5848502,6.64E+08
2006-01-09,1408.33,-4.45,-0.31,1,1421.9,1421.9,1405.05,531485,6157945,6.69E+08
2006-01-06,1412.78,17.27,1.24,0,1399.23,1412.79,1395.26,587867,6215338,6.71E+08
2006-01-05,1395.51,-6.6,-0.47,1,1405.31,1405.31,1378.96,538071,6899476,6.62E+08
2006-01-04,1402.11,7.24,0.52,0,1408.19,1412.15,1400.08,527991,6959164,6.66E+08
2006-01-03,1394.87,5.6,0.4,0,1393.14,1394.92,1376.17,541279,5660411,6.62E+08
2006-01-02,1389.27,9.9,0.72,0,1383.32,1389.27,1370.61,396300,4788515,6.60E+08
2005-12-29,1379.37,11.21,0.82,0,1371.86,1383.14,1370.38,445933,5354179,6.55E+08
2005-12-28,1368.16,-5.39,-0.39,1,1357.29,1369.42,1353.24,368806,4200715,6.49E+08
2005-12-27,1373.55,5.98,0.44,0,1371.35,1376.77,1370.03,423772,4222378,6.52E+08
2005-12-26,1367.57,8.04,0.59,0,1363.81,1371.63,1362.31,382129,3970276,6.49E+08
2005-12-23,1359.53,8.66,0.64,0,1358.51,1360,1347.14,418650,4591558,6.43E+08
2005-12-22,1350.87,-3.29,-0.24,1,1361.35,1364.48,1342.08,532939,5699823,6.39E+08
2005-12-21,1354.16,13.16,0.98,0,1345.09,1356.39,1343.46,498138,4936935,6.40E+08
2005-12-20,1341,1.6,0.12,0,1333.07,1344.31,1331.56,523432,4207787,6.34E+08
2005-12-19,1339.4,18.36,1.39,0,1325.61,1339.48,1320.88,513998,4209738,6.33E+08
2005-12-16,1321.04,-16.64,-1.24,1,1322.4,1330.46,1314.52,621723,4958795,6.24E+08
2005-12-15,1337.68,3.41,0.26,0,1338.16,1343.05,1326.01,688576,6184824,6.32E+08
2005-12-14,1334.27,-2.21,-0.17,1,1346.52,1349.87,1325.76,466021,4883418,6.30E+08
2005-12-13,1336.48,3.25,0.24,0,1337.25,1339.69,1328.24,484877,4430942,6.31E+08
2005-12-12,1333.23,15.81,1.2,0,1321.07,1337.82,1321.07,462718,4290635,6.29E+08
2005-12-09,1317.42,-6.78,-0.51,1,1319.01,1332.64,1313.33,436782,4171390,6.20E+08
2005-12-08,1324.2,-0.55,-0.04,1,1321.51,1328.64,1310.34,512041,5186753,6.23E+08
2005-12-07,1324.75,3.69,0.28,0,1319.96,1328.95,1314.36,542808,5770191,6.23E+08
2005-12-06,1321.06,5.91,0.45,0,1311.9,1324.22,1304.88,534915,4807631,6.21E+08
2005-12-05,1315.15,5.03,0.38,0,1312.56,1315.41,1306.43,440624,4242341,6.18E+08
2005-12-02,1310.12,4.14,0.32,0,1318.94,1319.28,1309.86,565152,5532519,6.15E+08
2005-12-01,1305.98,8.54,0.66,0,1295.56,1306.02,1288.98,465432,4660561,6.13E+08
2005-11-30,1297.44,18.06,1.41,0,1283.58,1300.88,1283.47,493099,5021042,6.09E+08
2005-11-29,1279.38,-14.36,-1.11,1,1286.11,1295.08,1271.91,512446,4380544,6.00E+08
2005-11-28,1293.74,0.52,0.04,0,1297.35,1298.83,1287.9,469724,4212822,6.07E+08
2005-11-25,1293.22,1.51,0.12,0,1294.79,1298.25,1285.24,527891,4317336,6.06E+08
2005-11-24,1291.71,9.69,0.76,0,1290.35,1297.96,1281.37,556565,5386379,6.06E+08
2005-11-23,1282.02,37.52,3.01,0,1251.9,1283.57,1250.47,575406,5924992,6.01E+08
2005-11-22,1244.5,-24.3,-1.92,1,1266.23,1266.23,1241.27,502492,4920946,5.84E+08
2005-11-21,1268.8,-3.45,-0.27,1,1276.26,1277.85,1259.09,452361,4231274,5.95E+08
2005-11-18,1272.25,2.9,0.23,0,1277.36,1281.18,1263.9,559618,4823353,5.97E+08
2005-11-17,1269.35,2.19,0.17,0,1266.47,1272.8,1259.92,489646,4037704,5.95E+08
2005-11-16,1267.16,13.3,1.06,0,1248.34,1267.2,1245.9,555800,4350666,5.94E+08
2005-11-15,1253.86,-3.77,-0.3,1,1254.92,1257.55,1236.82,433998,3529720,5.88E+08
2005-11-14,1257.63,1.51,0.12,0,1260.28,1262.24,1253.67,458057,3947849,5.90E+08
2005-11-11,1256.12,21.69,1.76,0,1246.71,1257.25,1246.71,586758,4525606,5.89E+08
2005-11-10,1234.43,6.84,0.56,0,1226.78,1235.08,1224.77,456468,3896411,5.78E+08
2005-11-09,1227.59,0.88,0.07,0,1224.53,1238.73,1218.98,393734,3909448,5.75E+08
2005-11-08,1226.71,8.24,0.68,0,1219.78,1226.72,1215,411849,3258327,5.75E+08
2005-11-07,1218.47,-3.51,-0.29,1,1226.96,1227.06,1205.48,345055,3060663,5.71E+08
2005-11-04,1221.98,4.01,0.33,0,1223.37,1229.17,1215.03,400042,3684470,5.72E+08
2005-11-03,1217.97,9.59,0.79,0,1220.51,1220.69,1211.92,382066,3395509,5.70E+08
2005-11-02,1208.38,19.43,1.63,0,1195.01,1208.66,1191.19,328618,3306205,5.66E+08
2005-11-01,1188.95,30.84,2.66,0,1165.77,1191.29,1165.31,427220,4243925,5.57E+08
2005-10-31,1158.11,17.39,1.52,0,1152.95,1159.67,1143.2,320465,2620827,5.43E+08
2005-10-28,1140.72,-25.64,-2.2,1,1148.88,1149.35,1137.23,341221,2951116,5.34E+08
2005-10-27,1166.36,-12.64,-1.07,1,1174.95,1185.7,1165.19,445814,4344193,5.46E+08
2005-10-26,1179,-2.28,-0.19,1,1184.6,1186.22,1170.97,405832,3241652,5.52E+08
2005-10-25,1181.28,-3.32,-0.28,1,1199.68,1204.34,1178.59,447696,3507948,5.53E+08
2005-10-24,1184.6,1.12,0.09,0,1188.86,1193.08,1176.33,426324,3021496,5.54E+08
2005-10-21,1183.48,21.25,1.83,0,1146.71,1183.49,1144.78,532270,3579213,5.54E+08
2005-10-20,1162.23,9.1,0.79,0,1169.85,1173.68,1157.67,510905,3450637,5.44E+08
2005-10-19,1153.13,-33.09,-2.79,1,1174.69,1174.69,1147.9,564435,3644105,5.40E+08
2005-10-18,1186.22,9.86,0.84,0,1182.02,1191.91,1180.45,524463,3768900,5.55E+08
2005-10-17,1176.36,-13.81,-1.16,1,1195.62,1199.91,1170.9,482114,3401092,5.51E+08
2005-10-14,1190.17,-3.27,-0.27,1,1202.33,1207.24,1177.68,576230,4384140,5.57E+08
2005-10-13,1193.44,-23.62,-1.94,1,1206.25,1208,1186.3,615054,5086187,5.59E+08
2005-10-12,1217.06,-27.21,-2.19,1,1243.23,1245.85,1214.95,598664,4729766,5.69E+08
2005-10-11,1244.27,17.09,1.39,0,1221.68,1244.27,1218.45,503997,3666459,5.82E+08
2005-10-10,1227.18,26.17,2.18,0,1210.11,1228.44,1209.37,443572,3686069,5.74E+08
2005-10-07,1201.01,-1.48,-0.12,1,1195.29,1215.25,1193.74,498302,4048158,5.62E+08
2005-10-06,1202.49,-24.91,-2.03,1,1213.43,1214.6,1198.46,512654,4279404,5.62E+08
2005-10-05,1227.4,-15.38,-1.24,1,1242.49,1246.41,1222.57,514779,4376058,5.74E+08
2005-10-04,1242.78,21.77,1.78,0,1228.03,1244.37,1228.03,439359,4143450,5.81E+08
2005-09-30,1221.01,-10.21,-0.83,1,1237.75,1238.72,1217.7,403063,4091277,5.71E+08
2005-09-29,1231.22,2.65,0.22,0,1230.64,1232.98,1220.21,422840,3993866,5.75E+08
2005-09-28,1228.57,18.94,1.57,0,1212.49,1228.57,1209.57,470377,4322683,5.74E+08
2005-09-27,1209.63,3.22,0.27,0,1209.77,1211.9,1200.73,488098,3938565,5.65E+08
2005-09-26,1206.41,30.53,2.6,0,1181.94,1206.41,1181.94,400045,3727592,5.63E+08
2005-09-23,1175.88,-24.09,-2.01,1,1198.89,1199.77,1175.83,445853,4085930,5.49E+08
2005-09-22,1199.97,3.3,0.28,0,1190.69,1200.23,1187.43,485729,4083894,5.61E+08
2005-09-21,1196.67,5.74,0.48,0,1187.95,1199.91,1185.62,503451,3965882,5.59E+08
2005-09-20,1190.93,16.8,1.43,0,1192.11,1192.25,1179.27,422270,4262771,5.56E+08
2005-09-16,1174.13,4.54,0.39,0,1172.42,1176.06,1164.13,385977,3517125,5.48E+08
2005-09-15,1169.59,-1.18,-0.1,1,1164.1,1178.61,1160.46,516639,4465165,5.46E+08
2005-09-14,1170.77,12.65,1.09,0,1154.73,1170.77,1152.61,532404,4185151,5.47E+08
2005-09-13,1158.12,-0.24,-0.02,1,1160.27,1166.22,1150.76,379764,3546612,5.41E+08
2005-09-12,1158.36,5.86,0.51,0,1158.09,1166.8,1156.69,487838,4328507,5.41E+08
2005-09-09,1152.5,7.24,0.63,0,1145.48,1152.51,1139.14,373874,2992695,5.38E+08
2005-09-08,1145.26,2.27,0.2,0,1152.68,1153.63,1135.78,464467,3996778,5.35E+08
2005-09-07,1142.99,20.34,1.81,0,1136.25,1143,1132.82,414588,3364607,5.34E+08
2005-09-06,1122.65,8.15,0.73,0,1120.11,1135.53,1119.22,494878,3188077,5.24E+08
2005-09-05,1114.5,-1.33,-0.12,1,1120.32,1121.84,1111.95,337238,2108265,5.20E+08
2005-09-02,1115.83,9.46,0.86,0,1110.11,1118.87,1108.95,362126,2906739,5.21E+08
2005-09-01,1106.37,23.04,2.13,0,1093.47,1106.37,1092.14,401783,3006542,5.16E+08
2005-08-31,1083.33,10.72,1,0,1068.89,1085.14,1067.3,344646,2335870,5.06E+08
2005-08-30,1072.61,9.45,0.89,0,1074.63,1078.42,1055.54,331643,2413191,5.01E+08
2005-08-29,1063.16,-23.39,-2.15,1,1068.14,1073.37,1059.21,369429,2434090,4.96E+08
2005-08-26,1086.55,-10.74,-0.98,1,1097.55,1103.74,1086.53,385559,2828485,5.07E+08
2005-08-25,1097.29,3.08,0.28,0,1085.54,1104.25,1079.14,337856,2904164,5.12E+08
2005-08-24,1094.21,-21.63,-1.94,1,1111.9,1111.91,1088.74,339739,3178909,5.11E+08
2005-08-23,1115.84,-0.84,-0.08,1,1118.17,1121.89,1108.59,367014,3897651,5.21E+08
2005-08-22,1116.68,26.8,2.46,0,1095.24,1116.68,1091.76,383446,2683860,5.21E+08
2005-08-19,1089.88,-2.83,-0.26,1,1088.15,1092.58,1078.53,398077,2771750,5.09E+08
2005-08-18,1092.71,-20.54,-1.85,1,1115.49,1115.82,1092.37,439399,3378978,5.10E+08
2005-08-17,1113.25,-3.68,-0.33,1,1107.27,1114.42,1100.68,452668,2961766,5.20E+08
2005-08-16,1116.93,-13.29,-1.18,1,1131.72,1137.46,1115.85,407787,3045230,5.21E+08
2005-08-12,1130.22,6.45,0.57,0,1127.39,1131.97,1120.39,409333,3294767,5.27E+08
2005-08-11,1123.77,18.91,1.71,0,1104.69,1123.77,1104.35,438882,3164691,5.24E+08
2005-08-10,1104.86,5.09,0.46,0,1103.61,1114.4,1100.2,448547,2998830,5.15E+08
2005-08-09,1099.77,13.13,1.21,0,1082.76,1099.79,1079.53,462131,2791367,5.13E+08
2005-08-08,1086.64,-2.72,-0.25,1,1081.69,1088.52,1079.63,390223,2308560,5.07E+08
2005-08-05,1089.36,-22.03,-1.98,1,1098.56,1101.15,1084.23,556850,3056517,5.08E+08
2005-08-04,1111.39,-5.72,-0.51,1,1119.76,1122.46,1105.1,679076,4011577,5.19E+08
2005-08-03,1117.11,-1.72,-0.15,1,1126.92,1129.92,1116.95,656494,4632347,5.21E+08
2005-08-02,1118.83,2.85,0.26,0,1117.21,1118.85,1110.31,565867,3258765,5.22E+08
2005-08-01,1115.98,4.69,0.42,0,1113.9,1116.75,1107.78,501118,3024433,5.21E+08
2005-07-29,1111.29,6.57,0.59,0,1113.43,1113.43,1101.37,546000,3584646,5.18E+08
2005-07-28,1104.72,11.69,1.07,0,1101.84,1106.44,1097.38,651332,3989178,5.15E+08
2005-07-27,1093.03,2.43,0.22,0,1092.91,1098.67,1084.12,630529,3614768,5.08E+08
2005-07-26,1090.6,0.9,0.08,0,1089.96,1094.82,1085.87,695012,3429295,5.07E+08
2005-07-25,1089.7,15.48,1.44,0,1075.5,1089.96,1073.66,637548,3149444,5.07E+08
2005-07-22,1074.22,-0.43,-0.04,1,1067.5,1076.7,1063.12,684897,4054525,5.00E+08
2005-07-21,1074.65,0.25,0.02,0,1083.55,1086,1068.49,701782,3692382,5.00E+08
2005-07-20,1074.4,-1.08,-0.1,1,1077.29,1086.95,1068.65,967839,4763729,5.00E+08
2005-07-19,1075.48,13.05,1.23,0,1062.32,1075.51,1062.15,547714,3523286,5.00E+08
2005-07-18,1062.43,2.83,0.27,0,1061.71,1068.51,1057.03,500565,3672160,4.94E+08
2005-07-15,1059.6,-2.33,-0.22,1,1065.09,1066.97,1057.49,567773,3132561,4.93E+08
2005-07-14,1061.93,11.77,1.12,0,1056,1064.92,1052.52,599040,3781029,4.94E+08
2005-07-13,1050.16,6.28,0.6,0,1047.53,1050.78,1042.19,744617,3065973,4.89E+08
2005-07-12,1043.88,3.45,0.33,0,1048.44,1051.28,1042.67,781356,3758872,4.86E+08
2005-07-11,1040.43,18.48,1.81,0,1034.59,1043.18,1033.28,770517,3519157,4.84E+08
2005-07-08,1021.95,-4.87,-0.47,1,1027.09,1029.37,1020.45,614161,2812432,4.75E+08
2005-07-07,1026.82,7.81,0.77,0,1015.76,1029.2,1014.86,677408,3046840,4.78E+08
2005-07-06,1019.01,0.2,0.02,0,1023.77,1025.24,1015.94,687971,3213446,4.74E+08
